date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:00:25	552/552	---MCZ	200	added ('OK')	text/plain	etag:W/%22cacheable:f7742c533f2dc9d094c1a62ddc9013cd%22	https://oklumi.com/robots.txt		(from )
11:00:26	158330/158330	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:cebb643f9c8f84cc8a90a50fcfb9a7cc%22	https://oklumi.com/	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/index.html	(from )
11:00:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:27%20GMT	http://oklumi.com/cdn/shop/files/Oklumi_Favicon_Ok-402-02.png?crop=center&height=32&v=1708595627&width=32	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/Oklumi_Favicon_Ok-402-02.0f004.delayed	(from https://oklumi.com/)
11:00:27	2272/2272	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Mar%202024%2020:44:59%20GMT	https://oklumi.com/cdn/shop/files/Oklumi_Favicon_Ok-402-02.png?crop=center&height=32&v=1708595627&width=32	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/Oklumi_Favicon_Ok-402-02f004.png	(from https://oklumi.com/)
11:00:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:28%20GMT	http://oklumi.com/cdn/shop/files/Oklumi_Logo_Header.png?height=628&pad_color=ffffff&v=1690952776&width=1200	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/Oklumi_Logo_Header367c.png	(from https://oklumi.com/)
11:00:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:29%20GMT	http://oklumi.com/cdn/shop/t/1/assets/constants.js?v=58251544750838685771690949771	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/constants3bed.js	(from https://oklumi.com/)
11:00:28	40674/40674	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2008:00:29%20GMT	https://oklumi.com/cdn/shop/files/Oklumi_Logo_Header.png?height=628&pad_color=ffffff&v=1690952776&width=1200	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/Oklumi_Logo_Header367c.png	(from https://oklumi.com/)
11:00:28	195/195	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Mar%202024%2019:51:55%20GMT	https://oklumi.com/cdn/shop/t/1/assets/constants.js?v=58251544750838685771690949771	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/constants3bed.js	(from https://oklumi.com/)
11:00:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:29%20GMT	http://oklumi.com/cdn/shop/t/1/assets/pubsub.js?v=158357773527763999511690949779	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/pubsub4d62.js	(from https://oklumi.com/)
11:00:29	758/758	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Mar%202024%2018:58:25%20GMT	https://oklumi.com/cdn/shop/t/1/assets/pubsub.js?v=158357773527763999511690949779	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/pubsub4d62.js	(from https://oklumi.com/)
11:00:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:30%20GMT	http://oklumi.com/cdn/shop/t/1/assets/global.js?v=54939145903281508041690949772	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/global7fc4.js	(from https://oklumi.com/)
11:00:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:31%20GMT	http://oklumi.com/cdn/shop/t/1/assets/animations.js?v=88693664871331136111690949755	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/animations802c.js	(from https://oklumi.com/)
11:00:30	44068/44068	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2007%20Mar%202024%2001:35:49%20GMT	https://oklumi.com/cdn/shop/t/1/assets/global.js?v=54939145903281508041690949772	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/global7fc4.js	(from https://oklumi.com/)
11:00:30	2929/2929	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2021%20Mar%202024%2023:56:01%20GMT	https://oklumi.com/cdn/shop/t/1/assets/animations.js?v=88693664871331136111690949755	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/animations802c.js	(from https://oklumi.com/)
11:00:30	3668/3668	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Mar%202024%2008:00:31%20GMT	https://oklumi.com/checkouts/internal/preloads.js?locale=en-US	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/checkouts/internal/preloadsc494.js	(from https://oklumi.com/)
11:00:31	0/0	---M--	200	added ('OK')	application/javascript	date:Sat,%2030%20Mar%202024%2008:00:32%20GMT	https://shop.app/checkouts/internal/preloads.js?locale=en-US&shop_id=80923951416	C:/Users/sura/Downloads/mtayms%20clone/shop.app/checkouts/internal/preloads.dc238.delayed	(from https://oklumi.com/)
11:00:31	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:W/%22cacheable:b21e739cce4906c7d6901047f4f713cf%22	https://oklumi.com/modules/chunk.common_a0168284.esm.js	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/modules/chunk.common_a0168284.esm.js	(from https://oklumi.com/)
11:00:32	1922/1922	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2030%20Mar%202024%2007:40:00%20GMT	https://cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.6/index.js	C:/Users/sura/Downloads/mtayms%20clone/cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.6/index.js	(from https://oklumi.com/)
11:00:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:33%20GMT	http://oklumi.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-9f951eb7d8d53973c719de211f807d63af81c644e5b9a6ae72661ac408d472f6.js	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-9f951eb7d8d53973c719de211f807d63af81c644e5b9a6ae72661ac408d472f6.js	(from https://oklumi.com/)
11:00:32	12547/12547	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2014%20Mar%202024%2013:37:00%20GMT	https://oklumi.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-9f951eb7d8d53973c719de211f807d63af81c644e5b9a6ae72661ac408d472f6.js	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-9f951eb7d8d53973c719de211f807d63af81c644e5b9a6ae72661ac408d472f6.js	(from https://oklumi.com/)
11:00:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:33%20GMT	http://oklumi.com/cdn/shopifycloud/shopify/assets/shopify_pay/storefront-a2d444786d996da5634fbbaeeffe6104ee672440dfa6cdcaebfb27dceaaf9c0f.js?v=20220906	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shopifycloud/shopify/assets/shopify_pay/storefront-a2d444786d996da5634fbbaeeffe6104ee672440dfa6cdcaebfb27dceaaf9c0fb805.js	(from https://oklumi.com/)
11:00:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:34%20GMT	http://oklumi.com/cdn/shopifycloud/shopify/assets/storefront/features-1c0b396bd4d054b94abae1eb6a1bd6ba47beb35525c57a217c77a862ff06d83f.js	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shopifycloud/shopify/assets/storefront/features-1c0b396bd4d054b94abae1eb6a1bd6ba47beb35525c57a217c77a862ff06d83f.js	(from https://oklumi.com/)
11:00:33	50243/50243	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2009%20Feb%202024%2022:13:48%20GMT	https://oklumi.com/cdn/shopifycloud/shopify/assets/shopify_pay/storefront-a2d444786d996da5634fbbaeeffe6104ee672440dfa6cdcaebfb27dceaaf9c0f.js?v=20220906	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shopifycloud/shopify/assets/shopify_pay/storefront-a2d444786d996da5634fbbaeeffe6104ee672440dfa6cdcaebfb27dceaaf9c0fb805.js	(from https://oklumi.com/)
11:00:33	37678/37678	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2009%20Feb%202024%2022:13:48%20GMT	https://oklumi.com/cdn/shopifycloud/shopify/assets/storefront/features-1c0b396bd4d054b94abae1eb6a1bd6ba47beb35525c57a217c77a862ff06d83f.js	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shopifycloud/shopify/assets/storefront/features-1c0b396bd4d054b94abae1eb6a1bd6ba47beb35525c57a217c77a862ff06d83f.js	(from https://oklumi.com/)
11:00:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:34%20GMT	http://oklumi.com/cdn/shop/t/1/compiled_assets/scripts.js?96	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/compiled_assets/scripts2665.js	(from https://oklumi.com/)
11:00:34	5282/5282	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Mar%202024%2022:37:58%20GMT	https://oklumi.com/cdn/shop/t/1/compiled_assets/scripts.js?96	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/compiled_assets/scripts2665.js	(from https://oklumi.com/)
11:00:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:35%20GMT	http://oklumi.com/cdn/fonts/montserrat/montserrat_n4.1d581f6d4bf1a97f4cbc0b88b933bc136d38d178.woff2?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=7f86299c13646ddeb6cd0ca8d22976c926c74547a4ffb171a1aa2a1c5252ca6a	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_n4.1d581f6d4bf1a97f4cbc0b88b933bc136d38d17897f6.woff2	(from https://oklumi.com/)
11:00:34	22716/22716	---M--	200	added ('OK')	font/woff2	date:Wed,%2014%20Feb%202024%2016:10:02%20GMT	https://oklumi.com/cdn/fonts/montserrat/montserrat_n4.1d581f6d4bf1a97f4cbc0b88b933bc136d38d178.woff2?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=7f86299c13646ddeb6cd0ca8d22976c926c74547a4ffb171a1aa2a1c5252ca6a	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_n4.1d581f6d4bf1a97f4cbc0b88b933bc136d38d17897f6.woff2	(from https://oklumi.com/)
11:00:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:36%20GMT	http://oklumi.com/cdn/fonts/montserrat/montserrat_n4.cfce41a967758ce5a9b7d48daeb5b028fd977a9b.woff?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=abdd5e6b4975a719eecd0586b6742ff17fcff4601d7c5447b4926ff2b37e5dda	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_n4.cfce41a967758ce5a9b7d48daeb5b028fd977a9b2279.woff	(from https://oklumi.com/)
11:00:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:36%20GMT	http://oklumi.com/cdn/fonts/montserrat/montserrat_n7.c496e9cf2031deec4c4bca338faa81971c8631d4.woff2?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=6f4e785d58fad7134783cc907b9e4ef6f12b163245df0977d34c1b72ac61229d	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_n7.c496e9cf2031deec4c4bca338faa81971c8631d48ad0.woff2	(from https://oklumi.com/)
11:00:36	22636/22636	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Mar%202024%2021:12:36%20GMT	https://oklumi.com/cdn/fonts/montserrat/montserrat_n4.cfce41a967758ce5a9b7d48daeb5b028fd977a9b.woff?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=abdd5e6b4975a719eecd0586b6742ff17fcff4601d7c5447b4926ff2b37e5dda	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_n4.cfce41a967758ce5a9b7d48daeb5b028fd977a9b2279.woff	(from https://oklumi.com/)
11:00:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:38%20GMT	http://oklumi.com/cdn/fonts/montserrat/montserrat_n7.78b0223375c94b39ce1af7e09a0225f2bb3d05f7.woff?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=9671463145d3bedbf7214be566ba996b3fa08f84ece9631aef66d1943293d83d	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_n7.78b0223375c94b39ce1af7e09a0225f2bb3d05f7a708.woff	(from https://oklumi.com/)
11:00:37	22736/22736	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Mar%202024%2018:56:19%20GMT	https://oklumi.com/cdn/fonts/montserrat/montserrat_n7.c496e9cf2031deec4c4bca338faa81971c8631d4.woff2?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=6f4e785d58fad7134783cc907b9e4ef6f12b163245df0977d34c1b72ac61229d	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_n7.c496e9cf2031deec4c4bca338faa81971c8631d48ad0.woff2	(from https://oklumi.com/)
11:00:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:38%20GMT	http://oklumi.com/cdn/fonts/montserrat/montserrat_i4.ae02483b3d5e8777d0d4a4ccf396482c364d8955.woff2?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=cd4d402013bc0cda396aeaa29f5d41a1d15c16f290204ca842a160eae48c3e73	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_i4.ae02483b3d5e8777d0d4a4ccf396482c364d895575e8.woff2	(from https://oklumi.com/)
11:00:37	22760/22760	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Mar%202024%2021:11:57%20GMT	https://oklumi.com/cdn/fonts/montserrat/montserrat_n7.78b0223375c94b39ce1af7e09a0225f2bb3d05f7.woff?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=9671463145d3bedbf7214be566ba996b3fa08f84ece9631aef66d1943293d83d	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_n7.78b0223375c94b39ce1af7e09a0225f2bb3d05f7a708.woff	(from https://oklumi.com/)
11:00:37	23300/23300	---M--	200	added ('OK')	font/woff2	date:Sat,%2030%20Dec%202023%2017:39:29%20GMT	https://oklumi.com/cdn/fonts/montserrat/montserrat_i4.ae02483b3d5e8777d0d4a4ccf396482c364d8955.woff2?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=cd4d402013bc0cda396aeaa29f5d41a1d15c16f290204ca842a160eae48c3e73	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_i4.ae02483b3d5e8777d0d4a4ccf396482c364d895575e8.woff2	(from https://oklumi.com/)
11:00:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:39%20GMT	http://oklumi.com/cdn/fonts/montserrat/montserrat_i4.ba28d1a04ec09448de486d83c63235903dfc0af8.woff?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=1797e39e5544d713897d75f786d65b04df1b82e8bac34ae5766a902895e0deef	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_i4.ba28d1a04ec09448de486d83c63235903dfc0af8d255.woff	(from https://oklumi.com/)
11:00:39	23328/23328	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Mar%202024%2020:08:36%20GMT	https://oklumi.com/cdn/fonts/montserrat/montserrat_i4.ba28d1a04ec09448de486d83c63235903dfc0af8.woff?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=1797e39e5544d713897d75f786d65b04df1b82e8bac34ae5766a902895e0deef	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_i4.ba28d1a04ec09448de486d83c63235903dfc0af8d255.woff	(from https://oklumi.com/)
11:00:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:40%20GMT	http://oklumi.com/cdn/fonts/montserrat/montserrat_i7.83866c3eec90071fa974c17980ffb42977f9e667.woff2?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=3450e54c1bd900a55821049dd63c24d96c84a61885a5e8691a799183807885d8	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_i7.83866c3eec90071fa974c17980ffb42977f9e6676ee0.woff2	(from https://oklumi.com/)
11:00:40	23560/23560	---M--	200	added ('OK')	font/woff2	date:Tue,%2027%20Feb%202024%2018:06:43%20GMT	https://oklumi.com/cdn/fonts/montserrat/montserrat_i7.83866c3eec90071fa974c17980ffb42977f9e667.woff2?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=3450e54c1bd900a55821049dd63c24d96c84a61885a5e8691a799183807885d8	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_i7.83866c3eec90071fa974c17980ffb42977f9e6676ee0.woff2	(from https://oklumi.com/)
11:00:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:41%20GMT	http://oklumi.com/cdn/fonts/montserrat/montserrat_i7.25524241b12d864609c85325613d60efcf1a87e3.woff?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=6dc2c54a13839dd68d2d89cd1c22a3d0a764f0ec3686074ba5e9db76bb4f3c39	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_i7.25524241b12d864609c85325613d60efcf1a87e309d4.woff	(from https://oklumi.com/)
11:00:41	23552/23552	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Mar%202024%2022:33:06%20GMT	https://oklumi.com/cdn/fonts/montserrat/montserrat_i7.25524241b12d864609c85325613d60efcf1a87e3.woff?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=6dc2c54a13839dd68d2d89cd1c22a3d0a764f0ec3686074ba5e9db76bb4f3c39	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_i7.25524241b12d864609c85325613d60efcf1a87e309d4.woff	(from https://oklumi.com/)
11:00:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:42%20GMT	http://oklumi.com/cdn/fonts/montserrat/montserrat_n6.7a3c341961dc23aaabcc116124b80f2a7abec1a2.woff2?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=eb3eb246e2b1e349f2e899346c627c0ce660aff0fb1ecd9b969522ff4d5b4cf0	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_n6.7a3c341961dc23aaabcc116124b80f2a7abec1a25316.woff2	(from https://oklumi.com/)
11:00:41	22692/22692	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Mar%202024%2018:56:21%20GMT	https://oklumi.com/cdn/fonts/montserrat/montserrat_n6.7a3c341961dc23aaabcc116124b80f2a7abec1a2.woff2?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=eb3eb246e2b1e349f2e899346c627c0ce660aff0fb1ecd9b969522ff4d5b4cf0	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_n6.7a3c341961dc23aaabcc116124b80f2a7abec1a25316.woff2	(from https://oklumi.com/)
11:00:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:43%20GMT	http://oklumi.com/cdn/fonts/montserrat/montserrat_n6.2c97c1a692c63ad09ab0635cb73b1939c5f417c0.woff?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=ac97237fc5ff6fe6c9b3243f9b547bb8fab02a8ad6b0707206f5fc142d6482d3	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_n6.2c97c1a692c63ad09ab0635cb73b1939c5f417c0bd53.woff	(from https://oklumi.com/)
11:00:43	22624/22624	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Mar%202024%2019:00:08%20GMT	https://oklumi.com/cdn/fonts/montserrat/montserrat_n6.2c97c1a692c63ad09ab0635cb73b1939c5f417c0.woff?h1=YTZhYmIwLTIuYWNjb3VudC5teXNob3BpZnkuY29t&h2=b2tsdW1pLmNvbQ&hmac=ac97237fc5ff6fe6c9b3243f9b547bb8fab02a8ad6b0707206f5fc142d6482d3	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/fonts/montserrat/montserrat_n6.2c97c1a692c63ad09ab0635cb73b1939c5f417c0bd53.woff	(from https://oklumi.com/)
11:00:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:44%20GMT	http://oklumi.com/cdn/shop/t/1/assets/base.css?v=64347774696779665351698801764	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/base0797.css	(from https://oklumi.com/)
11:00:43	65930/65930	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20Mar%202024%2016:33:04%20GMT	https://oklumi.com/cdn/shop/t/1/assets/base.css?v=64347774696779665351698801764	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/base0797.css	(from https://oklumi.com/)
11:00:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:45%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-localization-form.css?v=143319823105703127341690949764	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-localization-form6956.css	(from https://oklumi.com/)
11:00:44	5832/5832	---MCZ	200	added ('OK')	text/css	date:Sat,%2023%20Mar%202024%2000:59:07%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-localization-form.css?v=143319823105703127341690949764	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-localization-form6956.css	(from https://oklumi.com/)
11:00:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:45%20GMT	http://oklumi.com/cdn/shop/t/1/assets/localization-form.js?v=161644695336821385561690949773	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/localization-formdf7b.js	(from https://oklumi.com/)
11:00:45	1618/1618	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Mar%202024%2019:51:56%20GMT	https://oklumi.com/cdn/shop/t/1/assets/localization-form.js?v=161644695336821385561690949773	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/localization-formdf7b.js	(from https://oklumi.com/)
11:00:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:46%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-predictive-search.css?v=118923337488134913561690949767	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-predictive-searcha052.css	(from https://oklumi.com/)
11:00:48	4979/4979	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Mar%202024%2022:38:12%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-predictive-search.css?v=118923337488134913561690949767	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-predictive-searcha052.css	(from https://oklumi.com/)
11:00:49	670304/670304	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bbf61b283aca946431db5f1fe5ff65b4%22	https://appsolve.io/sf/v1/assets/js/main/a6abb0-2.myshopify.com/1711757224/bundle.js	C:/Users/sura/Downloads/mtayms%20clone/appsolve.io/sf/v1/assets/js/main/a6abb0-2.myshopify.com/1711757224/bundle.js	(from https://oklumi.com/)
11:00:50	141357/141357	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:abac50787cc2776b731e61d13994fb41%22	https://oklumi.com/POST	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/POST	(from https://oklumi.com/)
11:00:50	28326/28326	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%22cacheable:abac50787cc2776b731e61d13994fb41%22	https://oklumi.com/cdn	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn	(from https://oklumi.com/)
11:00:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:51%20GMT	http://oklumi.com/cdn/s/trekkie.storefront.edae546725afe9e67372986831ce229a1cb75365.min.js	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/s/trekkie.storefront.edae546725afe9e67372986831ce229a1cb75365.min.js	(from https://oklumi.com/)
11:00:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:52%20GMT	http://oklumi.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	(from https://oklumi.com/)
